run,iteration,method_id,method,topology_id,topology,action_id,action_metric,source,supported,reduced_metrics,worsened_metrics,failed_metric_reduction,failed_metric_worsening,violation_reduction
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,003,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,saturation_margin_06_global_I_tail_decrease,saturation_margin,spice_small_perturbation,False,,,0.0,0.0,0.0
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,004,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_01_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,dc_gain|unity_gain_bandwidth,,0.017067000000000002,0.0,0.006336
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,004,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_02_global_vbias_set,dc_gain,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.037571,0.236222,-0.145869
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,004,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,slew_rate_01_global_I_tail_increase,slew_rate,spice_small_perturbation,False,,,0.0,0.0,0.0
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,004,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,slew_rate_02_M5_L_decrease,slew_rate,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.005013,0.207234,-0.123364
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,004,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_04_M4_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.001466,0.010653,-0.004135
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,004,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_05_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.006083,0.017445,-0.006579
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,004,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_06_global_vbias_set,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain,0.195099,0.011176,-2.792319
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,004,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_07_M5_gm_id_increase,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain,0.028014,0.000429,0.010106
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_01_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain,0.015249,0.000304,0.005439
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_02_global_vbias_set,dc_gain,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.032991,0.207233,-0.118442
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,slew_rate_01_global_I_tail_increase,slew_rate,spice_small_perturbation,False,,,0.0,0.0,0.0
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,slew_rate_02_M5_L_decrease,slew_rate,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.000795,0.092853,-0.043254
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_04_M4_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.000816,0.022915,-0.009015
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_05_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.006645,0.015835,-0.0056
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_06_global_vbias_set,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain,0.18688,0.008574,-4.332262
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_07_M5_gm_id_increase,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain,0.026968,0.000178,0.009336
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,006,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_01_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain,0.014773,0.000134,0.007215
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,006,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_02_global_vbias_set,dc_gain,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.032659,0.148247,-0.094521
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,006,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,slew_rate_01_global_I_tail_increase,slew_rate,spice_small_perturbation,False,,,0.0,0.0,0.0
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,006,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,slew_rate_02_M5_L_decrease,slew_rate,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.007073,0.259356,-0.197339
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,006,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_04_M4_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.00051,0.01988,-0.010365
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,006,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_05_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.006652,0.013827,-0.006544
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,006,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_06_global_vbias_set,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain,0.252021,0.015821,-3.965471
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,006,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_07_M5_gm_id_increase,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain,0.025997,0.000332,0.012395
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,007,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_01_global_vbias_set,dc_gain,spice_small_perturbation,True,dc_gain|output_swing,saturation_margin,0.055297,0.51777,-0.632551
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,007,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_04_M3_gm_id_increase,dc_gain,spice_small_perturbation,True,dc_gain|output_swing|saturation_margin,,0.016312,0.0,0.010217
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,007,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_02_global_vbias_set,dc_gain,spice_small_perturbation,False,,dc_gain|output_swing|saturation_margin,0.0,2.3432939999999998,-4.15077
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,007,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_03_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,output_swing|saturation_margin,dc_gain,0.232049,0.000668,0.225203
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,007,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_05_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,output_swing|saturation_margin,0.009853,0.249624,-0.275413
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,007,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_06_M4_L_increase,dc_gain,spice_small_perturbation,False,,dc_gain|output_swing|saturation_margin,0.0,0.027987,-0.018781
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,007,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_07_M5_gm_id_increase,dc_gain,spice_small_perturbation,False,,dc_gain|output_swing|saturation_margin,0.0,0.19849,-0.214115
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,007,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_08_global_I_tail_decrease,dc_gain,spice_small_perturbation,False,,,0.0,0.0,0.0
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_01_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,dc_gain|unity_gain_bandwidth,,0.004038,0.0,0.004741
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_02_global_vbias_set,dc_gain,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.026867,0.032352,-0.043656
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,slew_rate_01_global_I_tail_increase,slew_rate,spice_small_perturbation,False,,,0.0,0.0,0.0
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,slew_rate_02_M5_L_decrease,slew_rate,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.024457,0.178205,-0.270708
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_04_M4_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.000327,0.002916,-0.003913
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_05_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.005297,0.004882,-0.006296
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_06_global_vbias_set,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain,0.672994,0.032517,-0.869029
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_07_M5_gm_id_increase,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain,0.013835,0.001306,0.018348
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,unity_gain_bandwidth_02_M1_gm_id_increase,unity_gain_bandwidth,spice_small_perturbation,True,saturation_margin|unity_gain_bandwidth,,0.21679800000000002,0.0,0.05003
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,unity_gain_bandwidth_01_global_I_tail_increase,unity_gain_bandwidth,spice_small_perturbation,False,,,0.0,0.0,0.0
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,unity_gain_bandwidth_03_M1_L_decrease,unity_gain_bandwidth,spice_small_perturbation,True,saturation_margin|unity_gain_bandwidth,,0.171641,0.0,0.040489
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,saturation_margin_02_global_vbias_set,saturation_margin,spice_small_perturbation,True,saturation_margin,unity_gain_bandwidth,0.46444,0.229416,-0.00277
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,saturation_margin_04_M3_gm_id_increase,saturation_margin,spice_small_perturbation,True,saturation_margin,unity_gain_bandwidth,0.005493,0.018075,-0.000372
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,saturation_margin_05_global_vbias_set,saturation_margin,spice_small_perturbation,True,unity_gain_bandwidth,saturation_margin,0.048034,1.581688,-1.321338
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,saturation_margin_06_M5_gm_id_increase,saturation_margin,spice_small_perturbation,True,unity_gain_bandwidth,saturation_margin,0.048034,0.359165,-0.1519
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,saturation_margin_07_global_I_tail_decrease,saturation_margin,spice_small_perturbation,False,,,0.0,0.0,0.0
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,003,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_01_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain,0.020714,0.000458,0.007955
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,003,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_02_global_vbias_set,dc_gain,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.035531,0.198133,-0.116694
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,003,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,slew_rate_01_global_I_tail_increase,slew_rate,spice_small_perturbation,False,,,0.0,0.0,0.0
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,003,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,slew_rate_02_M5_L_decrease,slew_rate,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.004449,0.213856,-0.132349
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,003,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_04_M4_L_increase,dc_gain,spice_small_perturbation,False,,dc_gain|unity_gain_bandwidth,0.0,0.017163,-0.007279
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,003,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_05_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.006943,0.014843,-0.005422
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,003,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_06_global_vbias_set,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain,0.203804,0.012556,-0.88649
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,003,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_07_M5_gm_id_increase,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain,0.026002,0.000355,0.009877
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,004,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_01_global_vbias_set,dc_gain,spice_small_perturbation,True,dc_gain,,0.028202,0.0,-0.070065
