job,case,method,family,schema,topology,topology_label,seed,spec,spec_label,metric,direction,target,measured,unit,passed,achievement,capped_achievement,normalized_margin
optimizer_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_10,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,10,phase_margin,Phase margin,phase_margin,min,60.0,69.44417384563206,deg,True,1.157402897427201,1.157402897427201,0.1574028974272011
optimizer_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_10,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,10,slew_rate,Slew rate,slew_rate,min,37520000.0,69867456.33135682,V/s,True,1.8621390280212373,1.5,0.8621390280212373
optimizer_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_10,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,10,output_swing,Output swing,output_swing,min,0.8318,0.7668455,V,False,0.9219109160855975,0.9219109160855975,-0.07808908391440253
optimizer_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_10,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,10,power,Power,total_power,max,0.0003,0.0001347228,W,True,2.2267945737469828,1.5,0.550924
optimizer_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_9,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,9,dc_gain,Gain,dc_gain_db,min,28.9,28.9755359,dB,True,1.0026136989619379,1.0026136989619379,0.0026136989619377853
optimizer_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_9,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,9,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35320000.0,27359215.74016779,Hz,False,0.7746097321678309,0.7746097321678309,-0.22539026783216906
optimizer_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_9,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,9,phase_margin,Phase margin,phase_margin,min,60.0,68.73426183028678,deg,True,1.1455710305047797,1.1455710305047797,0.14557103050477974
optimizer_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_9,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,9,slew_rate,Slew rate,slew_rate,min,37520000.0,22626466.21739751,V/s,False,0.6030508053677375,0.6030508053677375,-0.3969491946322625
optimizer_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_9,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,9,output_swing,Output swing,output_swing,min,0.8318,0.8968408999999999,V,True,1.0781929550372684,1.0781929550372684,0.07819295503726853
optimizer_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_9,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,9,power,Power,total_power,max,0.0003,2.9244839999999998e-05,W,True,10.258219911615177,1.5,0.9025172
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_1,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,1,dc_gain,Gain,dc_gain_db,min,45.8,45.4103718,dB,False,0.9914928340611354,0.9914928340611354,-0.008507165938864567
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_1,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,1,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,32650000.0,40369576.98178846,Hz,True,1.2364342107745316,1.2364342107745316,0.23643421077453158
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_1,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,1,phase_margin,Phase margin,phase_margin,min,60.0,79.69556974260405,deg,True,1.3282594957100675,1.3282594957100675,0.3282594957100675
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_1,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,1,slew_rate,Slew rate,slew_rate,min,16000000.0,20255089.109929346,V/s,True,1.2659430693705842,1.2659430693705842,0.2659430693705841
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_1,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,1,output_swing,Output swing,output_swing,min,0.9403,0.9548026999999999,V,True,1.015423481867489,1.015423481867489,0.015423481867488958
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_1,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,1,power,Power,total_power,max,0.0006,2.6032679999999998e-05,W,True,23.047953572202324,1.5,0.9566121999999999
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_2,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,2,dc_gain,Gain,dc_gain_db,min,45.8,45.4103718,dB,False,0.9914928340611354,0.9914928340611354,-0.008507165938864567
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_2,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,2,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,32650000.0,40369576.98178846,Hz,True,1.2364342107745316,1.2364342107745316,0.23643421077453158
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_2,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,2,phase_margin,Phase margin,phase_margin,min,60.0,79.69556974260405,deg,True,1.3282594957100675,1.3282594957100675,0.3282594957100675
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_2,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,2,slew_rate,Slew rate,slew_rate,min,16000000.0,20255089.109929346,V/s,True,1.2659430693705842,1.2659430693705842,0.2659430693705841
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_2,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,2,output_swing,Output swing,output_swing,min,0.9403,0.9548026999999999,V,True,1.015423481867489,1.015423481867489,0.015423481867488958
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_2,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,2,power,Power,total_power,max,0.0006,2.6032679999999998e-05,W,True,23.047953572202324,1.5,0.9566121999999999
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_3,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,3,dc_gain,Gain,dc_gain_db,min,45.8,45.4103718,dB,False,0.9914928340611354,0.9914928340611354,-0.008507165938864567
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_3,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,3,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,32650000.0,40369576.98178846,Hz,True,1.2364342107745316,1.2364342107745316,0.23643421077453158
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_3,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,3,phase_margin,Phase margin,phase_margin,min,60.0,79.69556974260405,deg,True,1.3282594957100675,1.3282594957100675,0.3282594957100675
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_3,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,3,slew_rate,Slew rate,slew_rate,min,16000000.0,20255089.109929346,V/s,True,1.2659430693705842,1.2659430693705842,0.2659430693705841
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_3,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,3,output_swing,Output swing,output_swing,min,0.9403,0.9548026999999999,V,True,1.015423481867489,1.015423481867489,0.015423481867488958
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_3,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,3,power,Power,total_power,max,0.0006,2.6032679999999998e-05,W,True,23.047953572202324,1.5,0.9566121999999999
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_4,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,4,dc_gain,Gain,dc_gain_db,min,45.8,45.4103718,dB,False,0.9914928340611354,0.9914928340611354,-0.008507165938864567
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_4,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,4,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,32650000.0,40369576.98178846,Hz,True,1.2364342107745316,1.2364342107745316,0.23643421077453158
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_4,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,4,phase_margin,Phase margin,phase_margin,min,60.0,79.69556974260405,deg,True,1.3282594957100675,1.3282594957100675,0.3282594957100675
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_4,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,4,slew_rate,Slew rate,slew_rate,min,16000000.0,20255089.109929346,V/s,True,1.2659430693705842,1.2659430693705842,0.2659430693705841
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_4,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,4,output_swing,Output swing,output_swing,min,0.9403,0.9548026999999999,V,True,1.015423481867489,1.015423481867489,0.015423481867488958
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_4,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,4,power,Power,total_power,max,0.0006,2.6032679999999998e-05,W,True,23.047953572202324,1.5,0.9566121999999999
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_5,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,5,dc_gain,Gain,dc_gain_db,min,45.8,45.4103718,dB,False,0.9914928340611354,0.9914928340611354,-0.008507165938864567
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_5,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,5,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,32650000.0,40369576.98178846,Hz,True,1.2364342107745316,1.2364342107745316,0.23643421077453158
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_5,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,5,phase_margin,Phase margin,phase_margin,min,60.0,79.69556974260405,deg,True,1.3282594957100675,1.3282594957100675,0.3282594957100675
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_5,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,5,slew_rate,Slew rate,slew_rate,min,16000000.0,20255089.109929346,V/s,True,1.2659430693705842,1.2659430693705842,0.2659430693705841
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_5,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,5,output_swing,Output swing,output_swing,min,0.9403,0.9548026999999999,V,True,1.015423481867489,1.015423481867489,0.015423481867488958
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_5,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,5,power,Power,total_power,max,0.0006,2.6032679999999998e-05,W,True,23.047953572202324,1.5,0.9566121999999999
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_6,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,6,dc_gain,Gain,dc_gain_db,min,45.8,45.4103718,dB,False,0.9914928340611354,0.9914928340611354,-0.008507165938864567
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_6,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,6,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,32650000.0,40369576.98178846,Hz,True,1.2364342107745316,1.2364342107745316,0.23643421077453158
optimizer_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_6,optimizer_postprocess_fallback,Optimizer + repair,postprocess_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,6,phase_margin,Phase margin,phase_margin,min,60.0,79.69556974260405,deg,True,1.3282594957100675,1.3282594957100675,0.3282594957100675
